variable,mean,lower_bound,upper_bound
201.0,3658.6666666666665,3554.4,3765.5
202.0,3732.733333333333,3636.3,3818.0
203.0,3577.6,3505.4,3673.5
204.0,4019.733333333333,3942.0,4079.7
205.0,4041.4666666666667,3920.0,4161.1
206.0,4200.066666666667,4103.1,4271.0
207.0,4277.266666666666,4205.2,4355.1
208.0,3909.6,3832.7,3980.3
209.0,3901.266666666667,3812.8,3981.2
210.0,3664.133333333333,3581.9,3745.9
211.0,3792.733333333333,3710.6,3859.4
212.0,3835.866666666667,3733.8,3920.5
213.0,4313.4,4216.4,4411.7
214.0,3895.733333333333,3802.4,4006.2999999999997
215.0,3650.4,3581.6,3714.0
216.0,3654.6666666666665,3588.3,3737.0
217.0,3174.3333333333335,3088.4,3255.5
218.0,3375.866666666667,3279.4,3461.7
219.0,3233.0,3149.1,3300.3
220.0,2995.133333333333,2926.0,3054.2
221.0,2874.5333333333333,2759.3,2998.1
222.0,2943.9333333333334,2903.2,3007.3
223.0,2990.0666666666666,2925.6,3065.9
224.0,3378.6666666666665,3275.3,3497.2999999999997
225.0,3286.9333333333334,3205.2,3370.3
226.0,3342.8,3250.3,3409.3
227.0,3460.8,3366.4,3607.2999999999997
228.0,3552.5333333333333,3473.4,3608.8
229.0,3248.3333333333335,3143.3,3310.4
230.0,3199.0,3097.5,3280.0
231.0,3247.4,3171.0,3299.1
232.0,3351.4666666666667,3265.0,3434.5
233.0,3318.0666666666666,3231.1,3414.0
234.0,3541.0,3459.7,3635.3
235.0,3756.9333333333334,3654.2,3818.1
236.0,3391.0666666666666,3266.4,3502.9
237.0,3257.266666666667,3192.7,3312.2
238.0,3722.9333333333334,3623.2,3799.1
239.0,3803.4666666666667,3688.3,3906.5
240.0,3681.0666666666666,3573.2,3795.0
241.0,3408.133333333333,3352.5,3465.0
242.0,3387.4666666666667,3305.6,3476.4
243.0,3699.733333333333,3629.1,3769.4
244.0,3437.866666666667,3339.1,3504.7
245.0,3661.866666666667,3596.1,3752.3
246.0,3462.866666666667,3385.4,3552.8
247.0,3512.3333333333335,3404.9,3577.6
248.0,3368.266666666667,3245.3,3463.3
249.0,3335.4,3276.3,3397.2999999999997
250.0,3427.0666666666666,3351.0,3497.7
251.0,3597.4,3504.4,3669.4
252.0,3866.5333333333333,3743.8,3973.4
253.0,3500.866666666667,3431.3,3551.7
254.0,3406.8,3330.9,3469.8
255.0,3154.5333333333333,3045.2,3273.7
256.0,3162.8,3091.1,3227.6
257.0,3228.5333333333333,3172.9,3284.7
258.0,2879.0666666666666,2801.7,2995.0
259.0,2855.9333333333334,2785.0,2912.8
260.0,2669.6666666666665,2584.9,2749.5
261.0,2910.0,2803.4,2999.7
262.0,2630.6,2564.6,2679.9
263.0,2559.5333333333333,2481.4,2629.2
264.0,2682.266666666667,2624.7,2735.0
265.0,2804.6,2724.0,2866.4
266.0,2884.5333333333333,2796.8,2951.0
267.0,3178.6,3075.5,3287.2
268.0,3103.0666666666666,3023.8,3169.2999999999997
269.0,2685.5333333333333,2623.1,2772.6
270.0,2534.6666666666665,2447.8,2628.7
271.0,2238.133333333333,2180.1,2324.2
272.0,2279.4666666666667,2211.4,2356.6
273.0,2004.1333333333334,1929.4,2069.7999999999997
274.0,2015.0666666666666,1974.1,2057.3
275.0,2064.9333333333334,2017.2,2131.3
276.0,1966.4,1908.2,2017.5
277.0,2145.2,2108.1,2197.9
278.0,2182.6,2128.6,2237.0
279.0,2415.4666666666667,2337.0,2479.3
280.0,2190.5333333333333,2125.8,2245.4
281.0,1676.2,1611.7,1733.8
282.0,1783.0666666666666,1724.1,1844.1
283.0,1656.8666666666666,1594.2,1716.6
284.0,1635.9333333333334,1536.2,1707.0
285.0,1669.5333333333333,1589.1,1763.3
286.0,2021.3333333333333,1975.3,2058.4
287.0,1571.0,1520.0,1641.5
288.0,1462.5333333333333,1405.4,1525.3
289.0,1457.5333333333333,1407.8,1527.3999999999999
290.0,1133.0,1058.7,1187.6
291.0,1137.6,1082.3,1167.8
292.0,1040.6,993.2,1085.0
293.0,1076.4666666666667,1038.1,1121.3999999999999
294.0,917.5333333333333,881.4,955.3
295.0,840.9333333333333,774.5,891.6
296.0,1129.8666666666666,1083.0,1162.1
297.0,1027.3333333333333,997.4,1075.6
298.0,828.5333333333333,778.9,855.8
299.0,1002.6666666666666,969.2,1064.3
300.0,621.8,581.2,665.8
301.0,470.8666666666667,446.0,501.79999999999995
302.0,386.73333333333335,360.3,409.9
303.0,305.8666666666667,287.2,331.6
304.0,323.0,289.4,345.5
305.0,287.2,248.4,309.0
306.0,219.46666666666667,193.3,248.1
307.0,159.93333333333334,146.8,180.0
308.0,120.4,105.1,134.3
309.0,76.6,67.5,91.89999999999999
310.0,75.86666666666666,62.7,85.89999999999999
311.0,54.13333333333333,45.0,61.9
312.0,31.666666666666668,25.4,39.0
313.0,10.266666666666667,5.1000000000000005,14.299999999999999
